OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_1952721,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcaceae_u_g,Peptococcaceae bacterium UBA7061
OTU_171551,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae_u_s
OTU_1952540,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2715
OTU_1952541,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2720
OTU_1952542,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2741
OTU_1952543,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2751
OTU_1952544,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2807
OTU_1952545,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2841
OTU_1952546,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2844
OTU_1952548,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA2920
OTU_1952578,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA4262
OTU_1952611,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA7062
OTU_1952632,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA7104
OTU_1952644,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA7132
OTU_1952652,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA7149
OTU_1952684,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonadaceae_u_g,Porphyromonadaceae bacterium UBA7223
OTU_77095,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bryantii
OTU_838,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_u_s
OTU_1947089,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA2446
OTU_1947091,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA2452
OTU_1947095,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA2711
OTU_1947104,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA2742
OTU_1947117,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA2811
OTU_1947118,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA2822
OTU_1947123,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA2859
OTU_1947130,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA3208
OTU_1947144,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA3757
OTU_1947163,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA4376
OTU_1947184,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA640
OTU_1947208,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA7262
OTU_1947230,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA7743
OTU_1947237,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. UBA7779
OTU_171552,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae_u_s
OTU_1952463,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2448
OTU_1952464,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2451
OTU_1952467,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2718
OTU_1952469,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2738
OTU_1952471,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2749
OTU_1952472,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2752
OTU_1952475,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2761
OTU_1952476,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2839
OTU_1952477,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2852
OTU_1952478,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA2876
OTU_1952480,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA3219
OTU_1952481,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA3296
OTU_1952484,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA3702
OTU_1952485,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA3779
OTU_1952487,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA3849
OTU_1952488,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA4256
OTU_1952492,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA4303
OTU_1952494,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA4332
OTU_1952496,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA4336
OTU_1952522,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA6993
OTU_1952524,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA7002
OTU_1952526,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA7028
OTU_1952528,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA711
OTU_1952530,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_u_g,Prevotellaceae bacterium UBA715
OTU_586,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_u_s
OTU_1947297,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio sp. UBA3626
OTU_1947299,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio sp. UBA3676
OTU_1947300,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio sp. UBA3836
OTU_1947301,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio sp. UBA4234
OTU_1947302,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio sp. UBA4308
OTU_1952796,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonadaceae_u_g,Pseudomonadaceae bacterium UBA839
OTU_316,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri
OTU_43767,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus hoagii
OTU_2049048,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_u_g,Rikenellaceae bacterium
OTU_2049040,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia sp.
OTU_541000,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae_u_s
OTU_1898205,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium
OTU_1952274,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA1207
OTU_1952275,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA1213
OTU_1952278,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA1244
OTU_1952289,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA1730
OTU_1952300,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2719
OTU_1952301,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2801
OTU_1952302,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2806
OTU_1952303,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2831
OTU_1952304,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2851
OTU_1952305,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2854
OTU_1952306,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2857
OTU_1952307,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2858
OTU_1952308,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2893
OTU_1952310,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA2944
OTU_1952317,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA3334
OTU_1952320,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA3710
OTU_1952323,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA3812
OTU_1952328,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA4257
OTU_1952329,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA4306
OTU_1952416,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA642
OTU_1952420,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA6842
OTU_1952425,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA6997
OTU_1952427,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA7031
OTU_1952429,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_u_g,Ruminococcaceae bacterium UBA7075
OTU_1264,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus albus
OTU_1265,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus flavefaciens
OTU_1263,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_u_s
OTU_41978,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus sp.
OTU_2053610,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,Sarcina sp.
OTU_1843491,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonadaceae_u_g,Selenomonadaceae_u_s
OTU_1953021,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonadaceae_u_g,Selenomonadaceae bacterium UBA2829
OTU_1953023,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonadaceae_u_g,Selenomonadaceae bacterium UBA2913
OTU_1953025,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonadaceae_u_g,Selenomonadaceae bacterium UBA7260
OTU_1953026,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonadaceae_u_g,Selenomonadaceae bacterium UBA7286
OTU_971,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas ruminantium
OTU_2053611,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp.
OTU_625,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sp.
OTU_1947464,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Solobacterium sp. UBA3303
OTU_1947465,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Solobacterium sp. UBA3691
OTU_1947468,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Solobacterium sp. UBA7737
OTU_1306,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp.
OTU_1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_u_s
OTU_1947564,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. UBA4344
OTU_1931,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp.
OTU_674963,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas_u_s
OTU_1947567,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas sp. UBA1264
OTU_1947569,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas sp. UBA2849
OTU_1947572,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas sp. UBA4288
OTU_1947573,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas sp. UBA4709
OTU_1947575,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas sp. UBA7006
OTU_1947578,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas sp. UBA761
OTU_2053619,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio sp.
OTU_1953082,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_u_g,Succinivibrionaceae bacterium UBA1220
OTU_1953083,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae_u_g,Succinivibrionaceae bacterium UBA3769
OTU_1981025,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella sp.
OTU_68295,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales_u_f,Thermoanaerobacterales_u_g,Thermoanaerobacterales_u_s
OTU_1951293,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales_u_f,Thermoanaerobacterales_u_g,Thermoanaerobacterales bacterium UBA4877
OTU_1951295,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales_u_f,Thermoanaerobacterales_u_g,Thermoanaerobacterales bacterium UBA4994
OTU_1951296,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales_u_f,Thermoanaerobacterales_u_g,Thermoanaerobacterales bacterium UBA5417
OTU_157,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema_u_s
OTU_1947708,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. UBA2869
OTU_1947714,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. UBA3683
OTU_82802,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,Trichococcus_u_s
OTU_191303,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Turicibacter_u_s
OTU_1947763,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Turicibacter sp. UBA1159
OTU_1947764,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Turicibacter sp. UBA7094
OTU_2053632,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,Tyzzerella sp.
OTU_1948234,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA1263
OTU_1948240,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA1629
OTU_1948247,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA2808
OTU_1948248,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA2865
OTU_1948255,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA3624
OTU_1948256,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA3636
OTU_1948257,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA3750
OTU_1948258,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA3761
OTU_1948259,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA3783
OTU_1948260,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA3838
OTU_1948261,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA3841
OTU_1948263,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA4286
OTU_1948289,Bacteria,Verrucomicrobia,Verrucomicrobia_u_c,Verrucomicrobia_u_o,Verrucomicrobia_u_f,Verrucomicrobia_u_g,Verrucomicrobia bacterium UBA7008
OTU_46255,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella_u_s
OTU_137591,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella cibaria
OTU_1583,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella confusa
OTU_1947790,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBA1228
OTU_1947796,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBA2916
OTU_1947797,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBA2927
OTU_1947799,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBA3756
OTU_1947800,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBA4272
OTU_1947787,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBA732
OTU_1947820,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBA7751
OTU_1953428,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBP3_UBA1247
OTU_1953430,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,bacterium UBP3_UBA3054
OTU_2,Bacteria,Bacteria_u_p,Bacteria_u_c,Bacteria_u_o,Bacteria_u_f,Bacteria_u_g,Bacteria_u_s
OTU_81852,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcaceae_u_g,Enterococcaceae_u_s
OTU_544448,Bacteria,Tenericutes,Tenericutes_u_c,Tenericutes_u_o,Tenericutes_u_f,Tenericutes_u_g,Tenericutes_u_s
OTU_165433,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,uncultured Acinetobacter sp.
OTU_538949,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured Alistipes sp.
OTU_293428,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,uncultured Anaerococcus sp.
OTU_1924096,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaeromassilibacillus,uncultured Anaeromassilibacillus sp.
OTU_2039243,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum,uncultured Anaerotignum sp.
OTU_905011,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured Anaerotruncus sp.
OTU_114712,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,uncultured Azospirillum sp.
OTU_194843,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_u_f,Bacteroidales_u_g,uncultured Bacteroidales bacterium
OTU_162156,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured Bacteroides sp.
OTU_165187,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,uncultured Bifidobacterium sp.
OTU_765821,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,uncultured Blautia sp.
OTU_1193532,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,uncultured Butyricicoccus sp.
OTU_370801,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,uncultured Butyrivibrio sp.
OTU_286142,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,uncultured Catenibacterium sp.
OTU_172733,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_u_f,Clostridiales_u_g,uncultured Clostridiales bacterium
OTU_59620,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,uncultured Clostridium sp.
OTU_165190,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,uncultured Collinsella sp.
OTU_331632,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacteriaceae_u_g,uncultured Coriobacteriaceae bacterium
