"Label","Target","Correlation","p","Type"
"Plasmid 38606113","Leclercia",0.990153843984545,0,"undirected"
"acrD","Leclercia",0.899000407255393,7.16298618197442e-08,"undirected"
"acrE","Leclercia",1,0,"undirected"
"acrF","Leclercia",1,0,"undirected"
"acrS","Leclercia",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","Leclercia",1,0,"undirected"
"bacA","Leclercia",0.995756806002765,0,"undirected"
"baeR","Leclercia",1,0,"undirected"
"baeS","Leclercia",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","Leclercia",1,0,"undirected"
"blaAmpH","Leclercia",1,0,"undirected"
"cpxA","Leclercia",0.945797323659148,3.14785530974859e-10,"undirected"
"cpxR","Leclercia",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","Leclercia",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","Leclercia",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","Leclercia",1,0,"undirected"
"emrK","Leclercia",0.879047579464885,3.36546166490592e-07,"undirected"
"evgA","Leclercia",1,0,"undirected"
"evgS","Leclercia",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","Leclercia",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","Leclercia",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","Leclercia",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","Leclercia",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","Leclercia",1,0,"undirected"
"mdtB","Leclercia",1,0,"undirected"
"mdtC","Leclercia",1,0,"undirected"
"mdtD","Leclercia",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtE","Leclercia",1,0,"undirected"
"mdtF","Leclercia",1,0,"undirected"
"mdtG","Leclercia",1,0,"undirected"
"mdtH","Leclercia",0.991409548052694,0,"undirected"
"mdtK","Leclercia",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtL","Leclercia",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtM","Leclercia",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtN","Leclercia",1,0,"undirected"
"mdtO","Leclercia",0.951820240704083,1.11489040222068e-10,"undirected"
"mdtP","Leclercia",0.983634559604074,7.54951656745106e-15,"undirected"
"pbp2","Leclercia",0.978137515708896,1.00142116821189e-13,"undirected"
"pbp4","Leclercia",1,0,"undirected"
"phoP","Leclercia",0.964524420119938,7.43072270381617e-12,"undirected"
"phoQ","Leclercia",1,0,"undirected"
"pmrA","Leclercia",1,0,"undirected"
"pmrB","Leclercia",1,0,"undirected"
"pmrC","Leclercia",0.97061819691596,1.39310785129965e-12,"undirected"
"pmrF","Leclercia",0.993238328726693,0,"undirected"
"tolC","Leclercia",1,0,"undirected"
"Enterobacteria phage BP-4795","Leclercia",0.846338517463961,2.56076187366006e-06,"undirected"
"Escherichia virus HK106","Leclercia",1,0,"undirected"
"Enterobacteria phage HK140","Leclercia",1,0,"undirected"
"Escherichia virus HK544","Leclercia",1,0,"undirected"
"Escherichia virus HK633","Leclercia",1,0,"undirected"
"Enterobacteria phage IME10","Leclercia",1,0,"undirected"
"Enterobacteria phage P4","Leclercia",0.9379287086506,1.03570751974758e-09,"undirected"
"Enterobacteria phage Sf101","Leclercia",0.999989434765359,0,"undirected"
"Enterobacteria phage SfI","Leclercia",0.995601474350535,0,"undirected"
"Enterobacteria phage SfV","Leclercia",0.999966011170169,0,"undirected"
"Enterobacteria phage VT2phi_272","Leclercia",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Leclercia",0.990570498753988,0,"undirected"
"Enterobacteria phage cdtI","Leclercia",0.997893693585293,0,"undirected"
"Escherichia virus fiAA91ss","Leclercia",0.945077356403577,3.53540308140055e-10,"undirected"
"Enterobacteria phage mEp043 c-1","Leclercia",1,0,"undirected"
"Enterobacteria phage mEp235","Leclercia",1,0,"undirected"
"Enterobacteria phage mEp237","Leclercia",0.833996642943603,4.89408327020158e-06,"undirected"
"Enterobacteria phage mEp460","Leclercia",0.92012788253096,9.37773725340207e-09,"undirected"
"Escherichia virus mEpX1","Leclercia",1,0,"undirected"
"Escherichia virus mEpX2","Leclercia",1,0,"undirected"
"Enterobacterial phage mEp213","Leclercia",1,0,"undirected"
"Escherichia virus Cajan","Leclercia",1,0,"undirected"
"Escherichia virus Min27","Leclercia",1,0,"undirected"
"Escherichia virus Seurat","Leclercia",1,0,"undirected"
"Escherichia phage TL-2011b","Leclercia",0.957581520923073,3.61932706027801e-11,"undirected"
"Escherichia virus pro147","Leclercia",1,0,"undirected"
"Escherichia virus pro483","Leclercia",1,0,"undirected"
"Escherichia phage slur01","Leclercia",1,0,"undirected"
"Escherichia virus 24B","Leclercia",1,0,"undirected"
"Escherichia virus 186","Leclercia",1,0,"undirected"
"Escherichia virus HK022","Leclercia",0.999986970505118,0,"undirected"
"Escherichia virus HK97","Leclercia",1,0,"undirected"
"Escherichia virus P2","Leclercia",0.998854708227159,0,"undirected"
"Escherichia virus Wphi","Leclercia",0.971405196510363,1.09423581307055e-12,"undirected"
"Salmonella virus FSLSP004","Leclercia",1,0,"undirected"
"Salmonella phage RE-2010","Leclercia",0.981861237083311,1.88737914186277e-14,"undirected"
"Salmonella phage SEN1","Leclercia",1,0,"undirected"
"Salmonella virus HK620","Leclercia",0.999996405037738,0,"undirected"
"Salmonella virus PsP3","Leclercia",1,0,"undirected"
"Shigella phage SfII","Leclercia",0.999559708513385,0,"undirected"
"Shigella phage SfIV","Leclercia",0.999987920667214,0,"undirected"
"Shigella virus Sf6","Leclercia",0.999999543793845,0,"undirected"
"Stx2-converting phage 1717","Leclercia",0.750100636215375,0.000139637221617361,"undirected"
"Stx2-converting phage 86","Leclercia",0.795207164234801,2.78463577365606e-05,"undirected"
"Candidatus Paracaedibacteraceae_u_g","Leclercia",1,0,"undirected"
"Escherichia","Leclercia",0.946908247220733,2.6233015759658e-10,"undirected"
"clbC","Megasphaera",0.784138210694928,4.2812020010885e-05,"undirected"
"Escherichia phage D108","Megasphaera",0.784138210694928,4.2812020010885e-05,"undirected"
"Cardiobacterium","Megasphaera",0.784138210694928,4.2812020010885e-05,"undirected"
"clbC","Methylobacterium",0.861228610241942,1.08334370363394e-06,"undirected"
"Escherichia phage D108","Methylobacterium",0.861228610241942,1.08334370363394e-06,"undirected"
"Cardiobacterium","Methylobacterium",0.861228610241942,1.08334370363394e-06,"undirected"
"Gordonia","Microbacterium",0.793209741924541,3.01504112649731e-05,"undirected"
"Candidatus Phytoplasma","Myxococcaceae_u_g",0.812751361658989,1.33214535247284e-05,"undirected"
"Lachnoclostridium","Myxococcaceae_u_g",0.937681761174522,1.07240882840642e-09,"undirected"
"exc1","Ochrobactrum",1,0,"undirected"
"Atopobium","Ochrobactrum",0.851025037399372,1.97297310156053e-06,"undirected"
"Desulfotomaculum","Pelosinus",0.858529184970626,1.27522733439633e-06,"undirected"
"emrY","Peptostreptococcaceae_u_g",0.793348086175684,2.99856823064992e-05,"undirected"
"Intestinibacter","Peptostreptococcaceae_u_g",0.810169251120248,1.49177818113966e-05,"undirected"
"Micromonospora","Peptostreptococcaceae_u_g",0.756829098851153,0.000112209017681497,"undirected"
"sat 2182 Branch","Peptostreptococcus",0.878129765442136,3.5898907180254e-07,"undirected"
"Salmonella virus SJ46","Peptostreptococcus",0.947754852658605,2.2770452190457e-10,"undirected"
"Hungateiclostridiaceae_u_g","Peptostreptococcus",0.878129765442136,3.5898907180254e-07,"undirected"
"Megasphaera","Pseudobutyrivibrio",0.77353793497276,6.31983352046284e-05,"undirected"
"cpxR","Pseudoxanthomonas",0.821246443914239,9.06661966437738e-06,"undirected"
"emrE","Saccharopolyspora",0.998878151776733,0,"undirected"
"Deinococcus-Thermus_u_g","Saccharopolyspora",0.998878151776733,0,"undirected"
"Halorubrum","Saccharopolyspora",0.917128647855379,1.29219333011577e-08,"undirected"
"exc1","Selenomonadaceae_u_g",1,0,"undirected"
"Atopobium","Selenomonadaceae_u_g",0.851025037399372,1.97297310156053e-06,"undirected"
"Ochrobactrum","Selenomonadaceae_u_g",1,0,"undirected"
"astA","Shewanella",0.964412361155503,7.64144303389003e-12,"undirected"
"lacY","Shewanella",1,0,"undirected"
"lpfA","Shewanella",1,0,"undirected"
"ompA","Shewanella",1,0,"undirected"
"traA","Shewanella",1,0,"undirected"
"yddA","Shewanella",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","Shewanella",0.990153843984545,0,"undirected"
"acrD","Shewanella",0.899000407255393,7.16298618197442e-08,"undirected"
"acrE","Shewanella",1,0,"undirected"
"acrF","Shewanella",1,0,"undirected"
"acrS","Shewanella",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","Shewanella",1,0,"undirected"
"bacA","Shewanella",0.995756806002765,0,"undirected"
"baeR","Shewanella",1,0,"undirected"
"baeS","Shewanella",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","Shewanella",1,0,"undirected"
"blaAmpH","Shewanella",1,0,"undirected"
"cpxA","Shewanella",0.945797323659147,3.14785530974859e-10,"undirected"
"cpxR","Shewanella",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","Shewanella",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","Shewanella",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","Shewanella",1,0,"undirected"
"emrK","Shewanella",0.879047579464885,3.36546166490592e-07,"undirected"
"evgA","Shewanella",1,0,"undirected"
"evgS","Shewanella",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","Shewanella",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","Shewanella",0.983369571633197,8.65973959207622e-15,"undirected"
"marA","Shewanella",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","Shewanella",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","Shewanella",1,0,"undirected"
"mdtB","Shewanella",1,0,"undirected"
"mdtC","Shewanella",1,0,"undirected"
"mdtD","Shewanella",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtE","Shewanella",1,0,"undirected"
"mdtF","Shewanella",1,0,"undirected"
"mdtG","Shewanella",1,0,"undirected"
"mdtH","Shewanella",0.991409548052694,0,"undirected"
"mdtK","Shewanella",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtL","Shewanella",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtM","Shewanella",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtN","Shewanella",1,0,"undirected"
"mdtO","Shewanella",0.951820240704083,1.11489040222068e-10,"undirected"
"mdtP","Shewanella",0.983634559604074,7.54951656745106e-15,"undirected"
"pbp2","Shewanella",0.978137515708896,1.00142116821189e-13,"undirected"
"pbp4","Shewanella",1,0,"undirected"
"phoP","Shewanella",0.964524420119938,7.43072270381617e-12,"undirected"
"phoQ","Shewanella",1,0,"undirected"
"pmrA","Shewanella",1,0,"undirected"
"pmrB","Shewanella",1,0,"undirected"
"pmrC","Shewanella",0.970618196915959,1.39310785129965e-12,"undirected"
"pmrF","Shewanella",0.993238328726692,0,"undirected"
"tolC","Shewanella",1,0,"undirected"
"Enterobacteria phage BP-4795","Shewanella",0.846338517463961,2.56076187366006e-06,"undirected"
"Escherichia virus HK106","Shewanella",1,0,"undirected"
"Enterobacteria phage HK140","Shewanella",1,0,"undirected"
"Escherichia virus HK544","Shewanella",1,0,"undirected"
"Escherichia virus HK633","Shewanella",1,0,"undirected"
"Enterobacteria phage IME10","Shewanella",1,0,"undirected"
"Enterobacteria phage P4","Shewanella",0.937928708650599,1.03570751974758e-09,"undirected"
"Enterobacteria phage Sf101","Shewanella",0.999989434765359,0,"undirected"
"Enterobacteria phage SfI","Shewanella",0.995601474350535,0,"undirected"
"Enterobacteria phage SfV","Shewanella",0.999966011170169,0,"undirected"
"Enterobacteria phage VT2phi_272","Shewanella",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Shewanella",0.990570498753988,0,"undirected"
"Enterobacteria phage cdtI","Shewanella",0.997893693585293,0,"undirected"
"Escherichia virus fiAA91ss","Shewanella",0.945077356403577,3.53540308140055e-10,"undirected"
"Enterobacteria phage mEp043 c-1","Shewanella",1,0,"undirected"
"Enterobacteria phage mEp235","Shewanella",1,0,"undirected"
"Enterobacteria phage mEp237","Shewanella",0.833996642943603,4.89408327020158e-06,"undirected"
"Enterobacteria phage mEp460","Shewanella",0.92012788253096,9.37773725340207e-09,"undirected"
"Escherichia virus mEpX1","Shewanella",1,0,"undirected"
"Escherichia virus mEpX2","Shewanella",1,0,"undirected"
"Enterobacterial phage mEp213","Shewanella",1,0,"undirected"
"Escherichia virus Cajan","Shewanella",1,0,"undirected"
"Escherichia virus Min27","Shewanella",1,0,"undirected"
"Escherichia virus Seurat","Shewanella",1,0,"undirected"
"Escherichia phage TL-2011b","Shewanella",0.957581520923073,3.61932706027801e-11,"undirected"
"Escherichia virus pro147","Shewanella",1,0,"undirected"
"Escherichia virus pro483","Shewanella",1,0,"undirected"
"Escherichia phage slur01","Shewanella",1,0,"undirected"
"Escherichia virus 24B","Shewanella",1,0,"undirected"
"Escherichia virus 186","Shewanella",1,0,"undirected"
"Escherichia virus HK022","Shewanella",0.999986970505118,0,"undirected"
"Escherichia virus HK97","Shewanella",1,0,"undirected"
"Escherichia virus P2","Shewanella",0.998854708227159,0,"undirected"
"Escherichia virus Wphi","Shewanella",0.971405196510363,1.09423581307055e-12,"undirected"
"Salmonella virus FSLSP004","Shewanella",1,0,"undirected"
"Salmonella phage RE-2010","Shewanella",0.981861237083311,1.88737914186277e-14,"undirected"
"Salmonella phage SEN1","Shewanella",1,0,"undirected"
"Salmonella virus HK620","Shewanella",0.999996405037738,0,"undirected"
"Salmonella virus PsP3","Shewanella",1,0,"undirected"
"Shigella phage SfII","Shewanella",0.999559708513385,0,"undirected"
"Shigella phage SfIV","Shewanella",0.999987920667214,0,"undirected"
"Shigella virus Sf6","Shewanella",0.999999543793845,0,"undirected"
"Stx2-converting phage 1717","Shewanella",0.750100636215375,0.000139637221617361,"undirected"
"Stx2-converting phage 86","Shewanella",0.7952071642348,2.78463577365606e-05,"undirected"
"Candidatus Paracaedibacteraceae_u_g","Shewanella",1,0,"undirected"
"Escherichia","Shewanella",0.946908247220733,2.6233015759658e-10,"undirected"
"Leclercia","Shewanella",1,0,"undirected"
"astA","Shigella",0.96460687019295,7.27906623865238e-12,"undirected"
"lacY","Shigella",0.999816818639627,0,"undirected"
"lpfA","Shigella",0.999816818639627,0,"undirected"
"ompA","Shigella",0.999816818639627,0,"undirected"
"traA","Shigella",0.999816818639627,0,"undirected"
"yddA","Shigella",0.91180005646124,2.21954445933648e-08,"undirected"
"Plasmid 38606113","Shigella",0.989556710601549,0,"undirected"
"acrD","Shigella",0.898544293243394,7.44665755725293e-08,"undirected"
"acrE","Shigella",0.999816818639627,0,"undirected"
"acrF","Shigella",0.999816818639627,0,"undirected"
"acrS","Shigella",0.925518189523456,5.10153275179448e-09,"undirected"
"arnA","Shigella",0.999816818639627,0,"undirected"
"bacA","Shigella",0.995878907144163,0,"undirected"
"baeR","Shigella",0.999816818639627,0,"undirected"
"baeS","Shigella",0.970801471456226,1.31783473023006e-12,"undirected"
"blaAmpC","Shigella",0.999816818639627,0,"undirected"
"blaAmpH","Shigella",0.999816818639627,0,"undirected"
"cpxA","Shigella",0.944659530314518,3.77914144422675e-10,"undirected"
"cpxR","Shigella",0.929454813639528,3.17542281358385e-09,"undirected"
"crp","Shigella",0.822602697798337,8.51070275897925e-06,"undirected"
"emrA","Shigella",0.940461324318095,7.18580306369176e-10,"undirected"
"emrB","Shigella",0.999816818639627,0,"undirected"
"emrK","Shigella",0.880351401894361,3.06780528092077e-07,"undirected"
"evgA","Shigella",0.999816818639627,0,"undirected"
"evgS","Shigella",0.972247717799748,8.38662472801843e-13,"undirected"
"gadX","Shigella",0.915161748727627,1.58426072260909e-08,"undirected"
"H NS","Shigella",0.983444390837096,8.43769498715119e-15,"undirected"
"marA","Shigella",0.813684956845933,1.27819386124273e-05,"undirected"
"mdfA","Shigella",0.846283174983058,2.5685277522669e-06,"undirected"
"mdtA","Shigella",0.999816818639628,0,"undirected"
"mdtB","Shigella",0.999816818639627,0,"undirected"
"mdtC","Shigella",0.999816818639627,0,"undirected"
"mdtD","Shigella",0.84534577049175,2.70322489726027e-06,"undirected"
"mdtE","Shigella",0.999816818639627,0,"undirected"
"mdtF","Shigella",0.999816818639627,0,"undirected"
"mdtG","Shigella",0.999816818639627,0,"undirected"
"mdtH","Shigella",0.990839477193214,0,"undirected"
"mdtK","Shigella",0.892962074668282,1.18083500311172e-07,"undirected"
"mdtL","Shigella",0.821491229802206,8.96401279648629e-06,"undirected"
"mdtM","Shigella",0.961935126232628,1.38764555401849e-11,"undirected"
"mdtN","Shigella",0.999816818639627,0,"undirected"
"mdtO","Shigella",0.955672288186451,5.34157162945803e-11,"undirected"
"mdtP","Shigella",0.985820076378088,2.22044604925031e-15,"undirected"
"pbp2","Shigella",0.979195865332355,6.43929354282591e-14,"undirected"
"pbp4","Shigella",0.999816818639627,0,"undirected"
"phoP","Shigella",0.963563667019233,9.41779987329028e-12,"undirected"
"phoQ","Shigella",0.999816818639627,0,"undirected"
"pmrA","Shigella",0.999816818639627,0,"undirected"
"pmrB","Shigella",0.999816818639627,0,"undirected"
"pmrC","Shigella",0.973599804260178,5.37792033128426e-13,"undirected"
"pmrF","Shigella",0.993219358819604,0,"undirected"
"tolC","Shigella",0.999816818639627,0,"undirected"
"Enterobacteria phage BP-4795","Shigella",0.847388583497372,2.4172426216218e-06,"undirected"
"Escherichia virus HK106","Shigella",0.999816818639627,0,"undirected"
"Enterobacteria phage HK140","Shigella",0.999816818639627,0,"undirected"
"Escherichia virus HK544","Shigella",0.999816818639627,0,"undirected"
"Escherichia virus HK633","Shigella",0.999816818639627,0,"undirected"
"Enterobacteria phage IME10","Shigella",0.999816818639627,0,"undirected"
"Enterobacteria phage P4","Shigella",0.940310334418708,7.34738936358781e-10,"undirected"
"Enterobacteria phage Sf101","Shigella",0.999865997887666,0,"undirected"
